bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,unit,zestimate,zipcode,zpid,datePriceChanged,priceChange,priceReduction,neighboorhood,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,videoCount
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.309948,635.0,-71.104965,,,3200.0,3200.0,,False,MA,196 Green St #202,,# 202,,02130,2061802330.0,,,,"Jamaica Plain, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.31116,980.0,-71.111465,,,3500.0,3500.0,2232.0,False,MA,13 Revere St #6,,# 6,,02114,2105894813.0,,,,"Jamaica Plain, MA",,,,
2.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.304344,1031.0,-71.1109,,,3400.0,3400.0,,False,MA,45 Burnett St UNIT 303,,Unit 303,,02130,2075815040.0,1661324400000.0,-200.0,$200 (Aug 24),"Jamaica Plain, MA",,,,
2.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.30238,1146.0,-71.10546,,,3500.0,3500.0,2895.0,False,MA,105 Brookley Rd UNIT 1,566900.0,Unit 1,681200.0,02130,295324364.0,,,,"Jamaica Plain, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.329983,300.0,-71.11105,,,1600.0,1600.0,1500.0,False,MA,70 S Huntington Ave APT 1,,Apt 1,,02130,2112842918.0,,,,"Jamaica Plain, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,True,True,False,False,False,False,False,42.313553,1300.0,-71.10004,,,3300.0,3300.0,3082.0,False,MA,6 Chilcott Pl #2,354200.0,# 2,,02130,247150719.0,1661583600000.0,-100.0,$100 (Aug 27),"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.302647,500.0,-71.11428,,,1725.0,1725.0,,False,MA,6 Saint Mark St #D,,# D,,02130,2063417602.0,,,,"Jamaica Plain, MA",,,,
1.0,0.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.30264,,-71.11428,,,1725.0,1725.0,,False,MA,2 Saint Mark St #1A,,# 1A,,02130,2061844506.0,,,,"Jamaica Plain, MA",,,,
1.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.297398,850.0,-71.11571,,,3400.0,3400.0,,False,MA,119 Hyde Park Ave #B,,# B,,02130,2061856815.0,,,,"Jamaica Plain, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.30065,580.0,-71.107765,sqft,580.0,2100.0,2100.0,1900.0,False,MA,495 Arborway APT 34,268900.0,Apt 34,343000.0,02130,59131506.0,,,,"Jamaica Plain, MA",,,,
1.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.322098,1087.0,-71.11454,sqft,1087.0,3100.0,3100.0,2664.0,False,MA,60 Parkton Rd #2,513500.0,# 2,607700.0,02130,60112404.0,,,,"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.324112,,-71.11105,,,2300.0,2300.0,,False,MA,40 Evergreen St #14,,# 14,,02130,2061884809.0,,,,"Jamaica Plain, MA",,,,
1.0,4.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.322365,1300.0,-71.10621,,,3400.0,3400.0,2999.0,False,MA,336 Centre St #3,,# 3,,02130,2089404988.0,,,,"Jamaica Plain, MA",,,,
2.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.311886,1520.0,-71.11704,,,3600.0,3600.0,3200.0,False,MA,27 Eliot St #R,,# R,,02130,2070554645.0,,,,"Jamaica Plain, MA",,,,
0.0,0.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.32118,,-71.10468,,,200.0,200.0,,False,MA,44 Mozart St #P,,# P,,02130,2061916797.0,,,,"Jamaica Plain, MA",,,,
1.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.313618,562.0,-71.100876,sqft,562.0,2500.0,2500.0,1950.0,False,MA,217 Boylston St #2,351000.0,# 2,420600.0,02130,67096288.0,,,,"Jamaica Plain, MA",,,,
3.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.310287,2117.0,-71.11585,sqft,5227.0,6500.0,6500.0,3599.0,False,MA,7 Eliot St,1050400.0,,1499900.0,02130,59133773.0,,,,"Jamaica Plain, MA",,,,
1.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,True,True,False,False,False,False,False,42.300617,726.0,-71.1086,sqft,871.0,2425.0,2425.0,1999.0,False,MA,4 Oleary Way APT 76,293500.0,Apt 76,382000.0,02130,59215432.0,1661151600000.0,75.0,,"Jamaica Plain, MA",,,,
1.0,4.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.31186,,-71.10046,,,3400.0,3400.0,,False,MA,61 Montebello Rd #U,,# U,,02130,2061943785.0,,,,"Jamaica Plain, MA",,,,
2.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,False,True,False,False,False,False,False,42.305763,1094.0,-71.12337,sqft,1306.0,2900.0,2900.0,2650.0,False,MA,992 Centre St APT 1,465200.0,Apt 1,590600.0,02130,59136470.0,,,,"Jamaica Plain, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.29821,999.0,-71.11354,,,2625.0,2625.0,2400.0,False,MA,92 Wenham St #3,,# 3,,02130,2093756754.0,1661497200000.0,-75.0,$75 (Aug 26),"Jamaica Plain, MA",,,,
1.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.30412,1255.0,-71.11724,,,3100.0,3100.0,,False,MA,67 Hampstead Rd #A,,# A,,02130,2061968013.0,,,,"Jamaica Plain, MA",,,,
1.0,2.0,Roxbury,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.314896,1200.0,-71.09819,,,3000.0,3000.0,,False,MA,14 Weld Ave #2,,# 2,,02119,2061994943.0,,,,"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.304157,850.0,-71.115005,,,2400.0,2400.0,,False,MA,163 South St APT 2L,,Apt 2L,,02130,2061997597.0,,,,"Jamaica Plain, MA",,,,
2.0,3.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.29525,1300.0,-71.116066,,,3800.0,3800.0,3264.0,False,MA,19 Walk Hill St #3,,# 3,,02130,2081914389.0,,,,"Jamaica Plain, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,1180.0,,,,3800.0,3800.0,3099.0,False,MA,(undisclosed Address),,,,02130,2086448478.0,,,,"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.301083,660.0,-71.11277,,,3260.0,3260.0,,False,MA,3688 Washington St FLOOR 2-ID720,,Floor 2-ID720,,02130,2062116124.0,1662447600000.0,-240.0,$240 (Sep 6),"Jamaica Plain, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.324226,,-71.11162,,,2300.0,2300.0,1999.0,False,MA,50 Evergreen St APT 14,,Apt 14,,02130,2121930089.0,,,,"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.29815,950.0,-71.11129,,,2300.0,2300.0,,False,MA,64 Woodlawn St #1,,# 1,,02130,2080606522.0,,,,"Jamaica Plain, MA",,,,
1.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.31712,,-71.116,,,3000.0,3000.0,,False,MA,10 Jamaicaway APT 1B,,Apt 1B,,02130,2062178173.0,1662447600000.0,300.0,,"Jamaica Plain, MA",,,,
1.0,4.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.311844,1400.0,-71.10046,,,3400.0,3400.0,,False,MA,61 Montebello Rd FLOOR 2,,Floor 2,,02130,2062196838.0,,,,"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,False,True,False,False,False,False,False,42.31126,650.0,-71.11473,,,2900.0,2900.0,,False,MA,723 Centre St #4,,# 4,,02130,2067077003.0,1660114800000.0,-100.0,$100 (Aug 10),"Jamaica Plain, MA",,,,
3.5,6.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,False,True,False,False,False,False,False,42.308372,3600.0,-71.11964,sqft,8712.0,6900.0,6900.0,3999.0,False,MA,160 Arborway,1157300.0,,1858300.0,02130,59134420.0,1659510000000.0,-300.0,$300 (Aug 3),"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.32207,811.0,-71.11594,,,2100.0,2100.0,2028.0,False,MA,111 Perkins St APT 185,,Apt 185,,02130,2078662443.0,,,,"Jamaica Plain, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,1000.0,,,,3200.0,3200.0,3285.0,False,MA,(undisclosed Address),,,,02130,2094817730.0,,,,"Jamaica Plain, MA",,,,
1.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.323837,900.0,-71.11108,,,2800.0,2800.0,2267.0,False,MA,59 Bynner St #6A,,# 6A,,02130,2080371844.0,,,,"Jamaica Plain, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.327324,1650.0,-71.10444,,,3200.0,3200.0,2999.0,False,MA,12 Bucknam St APT 3,,Apt 3,,02120,2122185206.0,,,,"Jamaica Plain, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.323395,1250.0,-71.108604,,,3300.0,3300.0,3492.0,False,MA,7 Bynner St #2,,# 2,,02130,2128304316.0,,,,"Jamaica Plain, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.32723,1150.0,-71.10444,,,2950.0,2950.0,2795.0,False,MA,10 Bucknam St #1A,,# 1A,,02120,2098296618.0,,,,"Jamaica Plain, MA",,,,
2.0,4.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.296413,1400.0,-71.11561,,,3700.0,3700.0,2516.0,False,MA,132 Hyde Park Ave APT 1,,Apt 1,,02130,2070488431.0,1662447600000.0,100.0,,"Jamaica Plain, MA",,,,
1.0,0.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.301044,440.0,-71.11281,,,2690.0,2690.0,,False,MA,3690 Washington St FLOOR 5-ID662,,Floor 5-ID662,,02130,2064222156.0,1662447600000.0,-40.0,$40 (Sep 6),"Jamaica Plain, MA",,,,
1.0,1.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.32701,525.0,-71.1078,sqft,435.0,2750.0,2750.0,1950.0,False,MA,240 Heath St APT 309,223500.0,Apt 309,317500.0,02130,59130405.0,1662188400000.0,-250.0,$250 (Sep 3),"Jamaica Plain, MA",,,,
2.0,2.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.32033,850.0,-71.11629,sqft,871.0,3500.0,3500.0,2777.0,False,MA,332 Jamaicaway APT 403,493300.0,Apt 403,574400.0,02130,59210603.0,1658300400000.0,500.0,,"Jamaica Plain, MA",,,,
2.0,6.0,Roxbury,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.331635,1500.0,-71.11005,sqft,3049.0,6600.0,6600.0,5955.0,False,MA,1 Parker Hill Ter,1899900.0,,2271100.0,02120,59187560.0,,,,"Jamaica Plain, MA",,,,
1.0,4.0,Jamaica Plain,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,False,True,False,False,False,False,False,,,,,,3000.0,3000.0,2900.0,False,MA,(undisclosed Address),,,798300.0,02130,2084930388.0,,,,"Jamaica Plain, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332962,485.0,-71.11164,,,1650.0,1650.0,1699.0,False,MA,376 Riverway APT 2,,Apt 2,,02115,2077975311.0,,,,"Mission Hill, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33228,600.0,-71.11216,sqft,871.0,2100.0,2100.0,2969.0,False,MA,390 Riverway APT 8,601400.0,Apt 8,697500.0,02115,59171360.0,,,,"Mission Hill, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332844,,-71.112625,,,1750.0,1750.0,,False,MA,367 Riverway St #18,,# 18,,02115,2061671283.0,,,,"Mission Hill, MA",,,,
1.0,2.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331863,750.0,-71.1092,,,3200.0,3200.0,,False,MA,198 Hillside St #A8884B1AE,,# a8884b1ae,,02120,2066682841.0,,,,"Mission Hill, MA",,,,
1.0,1.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33348,644.0,-71.101006,,,4500.0,4500.0,,False,MA,99 Saint Alphonsus St,,,,02120,2061679284.0,1662361200000.0,-75.0,$75 (Sep 5),"Mission Hill, MA",,,,
2.0,4.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332237,,-71.09986,,,5900.0,5900.0,,False,MA,1522 Tremont St #2,,# 2,,02120,2079822103.0,,,,"Mission Hill, MA",,,,
0.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.330708,1000.0,-71.10229,,,3850.0,3850.0,3800.0,False,MA,71 Pontiac St #1,,# 1,,02120,2121984184.0,1657436400000.0,-50.0,$50 (Jul 10),"Mission Hill, MA",,,,
1.0,3.0,Roxbury,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332848,1500.0,-71.10522,sqft,2613.0,3600.0,3600.0,4867.0,False,MA,34 Calumet St,1664200.0,,,02120,59187834.0,,,,"Mission Hill, MA",,,,
1.0,0.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33143,,-71.10241,,,2150.0,2150.0,,False,MA,179 Saint Alphonsus St #1,,# 1,,02120,2062428440.0,1660287600000.0,275.0,,"Mission Hill, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.331993,500.0,-71.09742,,,2850.0,2850.0,2675.0,False,MA,1457 Tremont St #508,,# 508,,02120,2081392702.0,,,,"Mission Hill, MA",,,,
1.0,2.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,False,True,False,False,False,False,False,42.332703,700.0,-71.10938,,,4200.0,4200.0,5249.0,False,MA,12 Parker Hill Ave #11,,# 11,512900.0,02120,2081778934.0,,,,"Mission Hill, MA",,,,
1.0,4.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332996,999.0,-71.10199,,,4400.0,4400.0,2999.0,False,MA,1568 Tremont St #2,,# 2,,02120,2099590729.0,,,,"Mission Hill, MA",,,,
2.0,2.0,Mission Hill,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33189,1399.0,-71.09643,,,3600.0,3600.0,3200.0,False,MA,1431 Tremont St #3,,# 3,,02120,2109187198.0,1659682800000.0,1.0,,"Mission Hill, MA",,,,
2.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33262,1000.0,-71.10947,,,5000.0,5000.0,2999.0,False,MA,14 Parker Hill Ave #2,,# 2,,02120,2114969963.0,,,,"Mission Hill, MA",,,,
1.0,1.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,False,True,False,False,False,False,False,42.333153,,-71.105934,,,2200.0,2200.0,1999.0,False,MA,6 Wait St APT 2,,Apt 2,638000.0,02120,2126714064.0,,,,"Mission Hill, MA",,,,
1.0,3.0,Roxbury,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.326664,1170.0,-71.100876,sqft,2178.0,3600.0,3600.0,2882.0,False,MA,12 Wensley St,1259400.0,,1280600.0,02120,59188110.0,,,,"Mission Hill, MA",,,,
2.0,5.0,Roxbury,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.330788,9999.0,-71.1087,sqft,2175.0,5000.0,5000.0,2070.0,False,MA,76 Parker Hill Ave,1302200.0,,,02120,59188197.0,,,,"Mission Hill, MA",,,,
1.0,1.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.330135,670.0,-71.10438,,,3020.0,3020.0,,False,MA,30 Iroquois St FLOOR 3-ID668,,Floor 3-ID668,,02120,2061730814.0,1662447600000.0,-10.0,$10 (Sep 6),"Mission Hill, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.334038,,-71.111336,,,1725.0,1725.0,1999.0,False,MA,300 Riverway St,,,,02215,2080675193.0,,,,"Mission Hill, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33614,1052.0,-71.109505,,,5000.0,5000.0,3827.0,False,MA,80 Fenwood Rd UNIT 813,,Unit 813,,02115,2092234700.0,1660633200000.0,-800.0,$800 (Aug 16),"Mission Hill, MA",,,,
2.0,5.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33083,1000.0,-71.09777,,,4800.0,4800.0,4625.0,False,MA,739 Parker St #3,,# 3,,02120,2118864145.0,1660460400000.0,300.0,,"Mission Hill, MA",,,,
1.0,0.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33481,525.0,-71.10181,,,2700.0,2700.0,,False,MA,48 Worthington St #40,,# 40,,02120,2061960585.0,,,,"Mission Hill, MA",,,,
1.0,0.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.333035,,-71.105965,,,1900.0,1900.0,1749.0,False,MA,10 Wait St APT B2,,Apt B2,,02120,2126249502.0,1662447600000.0,151.0,,"Mission Hill, MA",,,,
2.0,4.0,Roxbury,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332066,1300.0,-71.09666,sqft,1742.0,4500.0,4500.0,3469.0,False,MA,688 Parker St,847200.0,,,02120,59187752.0,,,,"Mission Hill, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33,1150.0,-71.097916,,,3650.0,3650.0,3249.0,False,MA,11 Alleghany St #2A,,# 2A,,02120,2085633627.0,,,,"Mission Hill, MA",,,,
2.0,5.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332794,1700.0,-71.109375,,,5600.0,5600.0,5347.0,False,MA,10 Parker Hill Ave #3,,# 3,,02120,2128677968.0,,,,"Mission Hill, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331886,900.0,-71.10579,,,3200.0,3200.0,2999.0,False,MA,11 Darling St APT 2A,,Apt 2A,,02120,2086363990.0,,,,"Mission Hill, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332684,800.0,-71.11146,,,2795.0,2795.0,2394.0,False,MA,881 Huntington Ave,,,,02115,2103812179.0,,,,"Mission Hill, MA",,,,
1.5,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331863,1200.0,-71.10541,,,3750.0,3750.0,2963.0,False,MA,10 Darling St #1,,# 1,,02120,2096561784.0,,,,"Mission Hill, MA",,,,
2.0,5.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331547,2000.0,-71.1083,,,5000.0,5000.0,5249.0,False,MA,8 Sunset St APT 1,,Apt 1,,02120,2121343125.0,,,,"Mission Hill, MA",,,,
4.0,6.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331318,2500.0,-71.09834,,,6900.0,6900.0,6499.0,False,MA,9 Sewall St #1,,# 1,,02120,2112941199.0,1655449200000.0,4905.0,,"Mission Hill, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332077,850.0,-71.09791,,,3850.0,3850.0,2934.0,False,MA,1467 Tremont St APT 405,,Apt 405,,02120,2084397081.0,,,,"Mission Hill, MA",,,,
2.0,3.0,Roxbury,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331436,1250.0,-71.09829,sqft,1306.0,3500.0,3500.0,2999.0,False,MA,6 Sewall St,951200.0,,,02120,59187904.0,,,,"Mission Hill, MA",,,,
1.0,3.0,Roxbury Crossing,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33005,1050.0,-71.10149,sqft,3116.0,4050.0,4050.0,3800.0,False,MA,59 Hillside St,,,,02120,2127442501.0,1662102000000.0,-25.0,$25 (Sep 2),"Mission Hill, MA",,,,
2.0,3.0,Brookline,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.344273,1400.0,-71.11099,,,4800.0,4800.0,4970.0,False,MA,56 Hawes St #2,,# 2,,02446,2110889110.0,,,,"Longwood, MA",,,,
1.0,1.0,Brookline,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34498,,-71.109726,,,2700.0,2700.0,2193.0,False,MA,1069 Beacon St APT 8,,Apt 8,,02446,2106179534.0,,,,"Longwood, MA",,,,
4.5,7.0,Brookline,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.345592,6700.0,-71.107346,sqft,2613.0,10000.0,10000.0,7548.0,False,MA,1015 Beacon St,2585100.0,,3113900.0,02446,56564499.0,,,,"Longwood, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.3416,,-71.10911,,,4500.0,4500.0,,False,MA,4 Charlesgate Est #605,,# 605,,02215,2061813296.0,,,,"Longwood, MA",,,,
1.0,0.0,Brookline,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,350.0,,,,2600.0,2600.0,,False,MA,(undisclosed Address),,,,02446,2061839230.0,,,,"Longwood, MA",,,,
2.0,2.0,Brookline,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.344284,,-71.111595,,,5500.0,5500.0,,False,MA,1111 Beacon St APT 74,,Apt 74,,02446,2061864724.0,,,,"Longwood, MA",,,,
1.0,0.0,Brookline,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34544,350.0,-71.10791,,,2600.0,2600.0,1697.0,False,MA,1029 Beacon St #A,,# A,,02446,2087149464.0,,,,"Longwood, MA",,,,
2.0,2.0,Brookline,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.344574,1700.0,-71.11105,,,5200.0,5200.0,,False,MA,1101 Beacon St #74,,# 74,,02446,2062235008.0,1662102000000.0,-300.0,$300 (Sep 2),"Longwood, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,100.0,,,,7510.0,7510.0,,False,MA,(undisclosed Address),,,,02116,2062592510.0,,,,"Bay Village, MA",,,,
1.0,1.0,south boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.3494,873.0,-71.066826,,,3600.0,3600.0,3731.0,False,MA,160 W Broadway #303,,# 303,,02127,2094471232.0,,,,"Bay Village, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34984,,-71.06817,,,4000.0,4000.0,,False,MA,26 Piedmont St #1,,# 1,,02116,2080676646.0,,,,"Bay Village, MA",,,,
